cod_cand,lista,num_lista,cod_lista,desc_lista
1352773,0,12,419123,ITALEXIT PER L'ITALIA
1352778,0,15,419635,VITA
1352810,0,7,419744,DESTRE UNITE
1352815,0,7,419744,DESTRE UNITE
1352817,0,9,420115,AZIONE - ITALIA VIVA - CALENDA
1352820,0,9,420115,AZIONE - ITALIA VIVA - CALENDA
1352846,0,12,419119,ITALEXIT PER L'ITALIA
1352862,0,12,419123,ITALEXIT PER L'ITALIA
1352895,0,12,419119,ITALEXIT PER L'ITALIA
1352901,0,12,419119,ITALEXIT PER L'ITALIA
1352902,0,13,419629,SUD CHIAMA NORD
1352908,0,13,419629,SUD CHIAMA NORD
1352912,0,9,419860,ITALEXIT PER L'ITALIA
1352916,0,13,419629,SUD CHIAMA NORD
1352918,0,9,419860,ITALEXIT PER L'ITALIA
1352926,0,12,419123,ITALEXIT PER L'ITALIA
1352930,0,15,419635,VITA
1352937,0,15,419635,VITA
1352944,0,15,419635,VITA
1352958,0,8,419491,VITA
1352962,0,8,419491,VITA
1352963,0,8,419491,VITA
1352966,0,8,419495,VITA
1352972,0,8,419495,VITA
1353011,0,5,419586,AZIONE - ITALIA VIVA - CALENDA
1353014,0,5,419586,AZIONE - ITALIA VIVA - CALENDA
1353019,0,8,419495,VITA
1353021,0,8,420370,PARTITO COMUNISTA DEI LAVORATORI
1353022,0,8,420370,PARTITO COMUNISTA DEI LAVORATORI
1353075,0,15,419379,VITA
1353081,0,12,419128,ITALEXIT PER L'ITALIA
1353088,0,12,419128,ITALEXIT PER L'ITALIA
1353089,0,12,419128,ITALEXIT PER L'ITALIA
1353094,0,12,419128,ITALEXIT PER L'ITALIA
1353101,0,5,419586,AZIONE - ITALIA VIVA - CALENDA
1353119,0,5,419586,AZIONE - ITALIA VIVA - CALENDA
1353128,0,5,419586,AZIONE - ITALIA VIVA - CALENDA
1353227,0,11,419523,PARTITO COMUNISTA ITALIANO
1353252,0,11,419527,PARTITO COMUNISTA ITALIANO
1353260,0,11,419527,PARTITO COMUNISTA ITALIANO
1353315,0,12,419123,ITALEXIT PER L'ITALIA
1353349,0,11,419523,PARTITO COMUNISTA ITALIANO
1353355,0,11,419523,PARTITO COMUNISTA ITALIANO
1353373,0,11,419527,PARTITO COMUNISTA ITALIANO
1353386,0,15,419379,VITA
1353392,0,15,419379,VITA
1353397,0,15,419383,VITA
1353405,0,15,419383,VITA
1353408,0,15,419383,VITA
1353410,0,15,419383,VITA
1353413,0,15,419388,VITA
1353417,0,15,419388,VITA
1353425,0,15,419388,VITA
1353465,0,5,420435,MOVIMENTO 5 STELLE
1353469,0,6,420437,ITALEXIT PER L'ITALIA
1353513,0,15,419388,VITA
1353610,0,1,420396,ITALIA SOVRANA E POPOLARE
1353612,0,2,420407,PARTITO COMUNISTA ITALIANO
1353613,0,3,420415,UNIONE POPOLARE CON DE MAGISTRIS
1353629,0,1,417099,ALLEANZA VERDI E SINISTRA
1353629,1,2,420511,+EUROPA
1353629,2,3,417092,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353629,3,4,417085,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353630,0,1,417099,ALLEANZA VERDI E SINISTRA
1353630,1,2,420511,+EUROPA
1353630,2,3,417092,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353630,3,4,417085,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353635,0,1,417102,ALLEANZA VERDI E SINISTRA
1353635,1,2,420514,+EUROPA
1353635,2,3,417095,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353635,3,4,417088,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353640,0,1,417102,ALLEANZA VERDI E SINISTRA
1353640,1,2,420514,+EUROPA
1353640,2,3,417095,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353640,3,4,417088,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353642,0,1,417102,ALLEANZA VERDI E SINISTRA
1353642,1,2,420514,+EUROPA
1353642,2,3,417095,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353642,3,4,417088,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353647,0,5,417860,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353647,1,6,417166,LEGA PER SALVINI PREMIER
1353647,2,7,417855,FORZA ITALIA
1353647,3,8,417081,FRATELLI D'ITALIA CON GIORGIA MELONI
1353650,0,4,420477,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353650,1,7,420442,ALLEANZA VERDI E SINISTRA
1353650,2,8,421120,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353650,3,14,421023,+EUROPA
1353676,0,5,417860,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353676,1,6,417166,LEGA PER SALVINI PREMIER
1353676,2,7,417855,FORZA ITALIA
1353676,3,8,417081,FRATELLI D'ITALIA CON GIORGIA MELONI
1353718,0,5,417860,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353718,1,6,417166,LEGA PER SALVINI PREMIER
1353718,2,7,417855,FORZA ITALIA
1353718,3,8,417081,FRATELLI D'ITALIA CON GIORGIA MELONI
1353869,0,16,420281,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1353878,0,16,420281,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1353967,0,10,420189,UNIONE POPOLARE CON DE MAGISTRIS
1354021,0,16,420281,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354025,0,16,420285,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354033,0,16,420285,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354034,0,11,417004,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1354034,1,12,416913,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354034,2,13,419845,+EUROPA
1354034,3,14,416995,ALLEANZA VERDI E SINISTRA
1354041,0,7,416897,ITALEXIT PER L'ITALIA
1354081,0,16,420285,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354087,0,9,416894,MOVIMENTO 5 STELLE
1354102,0,6,416903,ITALIA SOVRANA E POPOLARE
1354110,0,2,420213,ITALEXIT PER L'ITALIA
1354115,0,1,416916,FORZA ITALIA
1354115,1,2,419848,LEGA PER SALVINI PREMIER
1354115,2,3,419835,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354115,3,4,416998,FRATELLI D'ITALIA CON GIORGIA MELONI
1354117,0,4,420474,VITA
1354122,0,5,419079,MOVIMENTO 5 STELLE
1354124,0,6,420855,AZIONE - ITALIA VIVA - CALENDA
1354138,0,6,420398,FRATELLI D'ITALIA CON GIORGIA MELONI
1354138,1,7,420387,FORZA ITALIA
1354138,2,8,420381,LEGA PER SALVINI PREMIER
1354138,3,9,420432,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354157,0,14,420390,+EUROPA
1354157,1,15,420409,ALLEANZA VERDI E SINISTRA
1354157,2,16,420401,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354157,3,17,420393,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1354160,0,19,420404,MOVIMENTO 5 STELLE
1354166,0,12,420412,MASTELLA NOI DI CENTRO EUROPEISTI
1354169,0,11,420429,PARTITO COMUNISTA ITALIANO
1354184,0,5,420195,ITALIA SOVRANA E POPOLARE
1354201,0,1,419171,ALLEANZA VERDI E SINISTRA
1354201,1,2,420853,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354201,2,3,418805,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1354201,3,4,419167,+EUROPA
1354205,0,10,418801,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354205,1,11,419169,FRATELLI D'ITALIA CON GIORGIA MELONI
1354205,2,12,420851,FORZA ITALIA
1354205,3,13,419081,LEGA PER SALVINI PREMIER
1354209,0,7,418803,PARTITO COMUNISTA ITALIANO
1354211,0,15,419077,VITA
1354212,0,10,417001,AZIONE - ITALIA VIVA - CALENDA
1354234,0,20,420384,AZIONE - ITALIA VIVA - CALENDA
1354242,0,7,416897,ITALEXIT PER L'ITALIA
1354249,0,6,416903,ITALIA SOVRANA E POPOLARE
1354251,0,5,420961,MOVIMENTO 5 STELLE
1354253,0,1,416916,FORZA ITALIA
1354253,1,2,419848,LEGA PER SALVINI PREMIER
1354253,2,3,419835,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354253,3,4,416998,FRATELLI D'ITALIA CON GIORGIA MELONI
1354255,0,10,417001,AZIONE - ITALIA VIVA - CALENDA
1354257,0,5,420961,MOVIMENTO 5 STELLE
1354264,0,5,420961,MOVIMENTO 5 STELLE
1354268,0,8,419854,VITA
1354270,0,5,420965,MOVIMENTO 5 STELLE
1354273,0,5,420965,MOVIMENTO 5 STELLE
1354279,0,5,420965,MOVIMENTO 5 STELLE
1354289,0,8,419854,VITA
1354303,0,11,417004,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1354303,1,12,416913,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354303,2,13,419845,+EUROPA
1354303,3,14,416995,ALLEANZA VERDI E SINISTRA
1354308,0,9,416894,MOVIMENTO 5 STELLE
1354418,0,1,420439,SUD CHIAMA NORD
1354454,0,10,420189,UNIONE POPOLARE CON DE MAGISTRIS
1354459,0,5,420195,ITALIA SOVRANA E POPOLARE
1354466,0,10,420880,ITALIA SOVRANA E POPOLARE
1354468,0,2,420213,ITALEXIT PER L'ITALIA
1354469,0,10,420880,ITALIA SOVRANA E POPOLARE
1354472,0,4,420474,VITA
1354473,0,10,420884,ITALIA SOVRANA E POPOLARE
1354475,0,10,420884,ITALIA SOVRANA E POPOLARE
1354478,0,10,420884,ITALIA SOVRANA E POPOLARE
1354513,0,18,420444,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354516,0,3,420447,FORZA DEL POPOLO
1354519,0,13,420450,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354557,0,6,420398,FRATELLI D'ITALIA CON GIORGIA MELONI
1354557,1,7,420387,FORZA ITALIA
1354557,2,8,420381,LEGA PER SALVINI PREMIER
1354557,3,9,420432,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354566,0,10,420889,ITALIA SOVRANA E POPOLARE
1354577,0,10,420889,ITALIA SOVRANA E POPOLARE
1354578,0,14,420390,+EUROPA
1354578,1,15,420409,ALLEANZA VERDI E SINISTRA
1354578,2,16,420401,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354578,3,17,420393,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1354611,0,10,420880,ITALIA SOVRANA E POPOLARE
1354657,0,5,420907,MASTELLA NOI DI CENTRO EUROPEISTI
1354661,0,5,420907,MASTELLA NOI DI CENTRO EUROPEISTI
1354670,0,5,420912,MASTELLA NOI DI CENTRO EUROPEISTI
1354672,0,14,421073,VITA
1354676,0,14,421073,VITA
1354688,0,20,420384,AZIONE - ITALIA VIVA - CALENDA
1354690,0,10,420889,ITALIA SOVRANA E POPOLARE
1354738,0,5,420903,MASTELLA NOI DI CENTRO EUROPEISTI
1354742,0,9,421017,LEGA PER SALVINI PREMIER
1354742,1,10,421019,FRATELLI D'ITALIA CON GIORGIA MELONI
1354742,2,11,421021,FORZA ITALIA
1354742,3,15,421025,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354750,0,13,421126,MASTELLA NOI DI CENTRO EUROPEISTI
1354752,0,10,421069,AZIONE - ITALIA VIVA - CALENDA
1354756,0,10,421069,AZIONE - ITALIA VIVA - CALENDA
1354768,0,5,420907,MASTELLA NOI DI CENTRO EUROPEISTI
1354775,0,5,420903,MASTELLA NOI DI CENTRO EUROPEISTI
1354780,0,19,420404,MOVIMENTO 5 STELLE
1354781,0,10,420884,ITALIA SOVRANA E POPOLARE
1354782,0,12,420412,MASTELLA NOI DI CENTRO EUROPEISTI
1354784,0,10,420889,ITALIA SOVRANA E POPOLARE
1354789,0,11,420429,PARTITO COMUNISTA ITALIANO
1354792,0,1,420439,SUD CHIAMA NORD
1354794,0,18,420444,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354798,0,3,420447,FORZA DEL POPOLO
1354803,0,10,421065,AZIONE - ITALIA VIVA - CALENDA
1354806,0,13,420450,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354807,0,10,421065,AZIONE - ITALIA VIVA - CALENDA
1354810,0,10,421065,AZIONE - ITALIA VIVA - CALENDA
1354812,0,5,420903,MASTELLA NOI DI CENTRO EUROPEISTI
1354813,0,12,421122,AZIONE - ITALIA VIVA - CALENDA
1354814,0,10,421069,AZIONE - ITALIA VIVA - CALENDA
1354869,0,16,421180,ITALIA SOVRANA E POPOLARE
1354881,0,5,420912,MASTELLA NOI DI CENTRO EUROPEISTI
1354885,0,5,420912,MASTELLA NOI DI CENTRO EUROPEISTI
1354886,0,14,421073,VITA
1354889,0,5,420907,MASTELLA NOI DI CENTRO EUROPEISTI
1354895,0,14,421077,VITA
1354897,0,16,421180,ITALIA SOVRANA E POPOLARE
1354898,0,5,420912,MASTELLA NOI DI CENTRO EUROPEISTI
1354902,0,16,421184,ITALIA SOVRANA E POPOLARE
1354913,0,11,418425,ALLEANZA VERDI E SINISTRA
1354913,1,13,418595,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1354913,2,14,418453,+EUROPA
1354913,3,15,418674,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354919,0,11,418425,ALLEANZA VERDI E SINISTRA
1354919,1,13,418595,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1354919,2,14,418453,+EUROPA
1354919,3,15,418674,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354959,0,5,416891,UNIONE POPOLARE CON DE MAGISTRIS
1354962,0,14,420718,UNIONE POPOLARE CON DE MAGISTRIS
1354972,0,14,420722,UNIONE POPOLARE CON DE MAGISTRIS
1354982,0,16,421180,ITALIA SOVRANA E POPOLARE
1354987,0,16,421184,ITALIA SOVRANA E POPOLARE
1354993,0,14,421077,VITA
1354997,0,14,421077,VITA
1355008,0,11,418425,ALLEANZA VERDI E SINISTRA
1355008,1,13,418595,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1355008,2,14,418453,+EUROPA
1355008,3,15,418674,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1355026,0,16,418613,MOVIMENTO 5 STELLE
1355038,0,14,420718,UNIONE POPOLARE CON DE MAGISTRIS
1355039,0,5,416891,UNIONE POPOLARE CON DE MAGISTRIS
1355040,0,14,420722,UNIONE POPOLARE CON DE MAGISTRIS
1355042,0,14,420722,UNIONE POPOLARE CON DE MAGISTRIS
1355043,0,14,420718,UNIONE POPOLARE CON DE MAGISTRIS
1355044,0,14,420727,UNIONE POPOLARE CON DE MAGISTRIS
1355045,0,14,420727,UNIONE POPOLARE CON DE MAGISTRIS
1355046,0,14,420727,UNIONE POPOLARE CON DE MAGISTRIS
1355047,0,14,420727,UNIONE POPOLARE CON DE MAGISTRIS
1355080,0,16,421184,ITALIA SOVRANA E POPOLARE
1355084,0,11,418425,ALLEANZA VERDI E SINISTRA
1355084,1,13,418595,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1355084,2,14,418453,+EUROPA
1355084,3,15,418674,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1355109,0,16,418613,MOVIMENTO 5 STELLE
1355112,0,16,418613,MOVIMENTO 5 STELLE
1355120,0,16,418613,MOVIMENTO 5 STELLE
1355187,0,14,420722,UNIONE POPOLARE CON DE MAGISTRIS
1355290,0,6,421323,ITALEXIT PER L'ITALIA
1355292,0,6,421323,ITALEXIT PER L'ITALIA
1355294,0,6,421323,ITALEXIT PER L'ITALIA
1355340,0,18,415969,MASTELLA NOI DI CENTRO EUROPEISTI
1355341,0,18,415972,MASTELLA NOI DI CENTRO EUROPEISTI
1355342,0,18,415972,MASTELLA NOI DI CENTRO EUROPEISTI
1355369,0,7,418106,MOVIMENTO 5 STELLE
1355370,0,7,418106,MOVIMENTO 5 STELLE
1355371,0,7,418106,MOVIMENTO 5 STELLE
1355372,0,7,418106,MOVIMENTO 5 STELLE
1355419,0,6,417474,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1355419,1,7,420748,LEGA PER SALVINI PREMIER
1355419,2,8,418830,FRATELLI D'ITALIA CON GIORGIA MELONI
1355419,3,9,417188,FORZA ITALIA
1355422,0,9,419863,ITALEXIT PER L'ITALIA
1355525,0,18,415972,MASTELLA NOI DI CENTRO EUROPEISTI
1375024,0,12,419519,UNIONE POPOLARE CON DE MAGISTRIS
1350701,0,,,PARTITO COMUNISTA ITALIANO
1350707,0,,,VALLÉE D’AOSTE – AUTONOMIE PROGRÈS FÉDÉRALISME
1348434,0,,,VALLE D'AOSTA APERTA
1350692,0,,,ITALIA SOVRANA E POPOLARE
1348435,0,,,UNIONE POPOLARE CON DE MAGISTRIS
1350704,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1351320,0,,,VITA
1348433,0,,,POUR L’AUTONOMIE – PER L’AUTONOMIA
1351089,0,,,MOVIMENTO 5 STELLE
1348271,0,,,SÜDTIROLER VOLKSPARTEI (SVP) - PATT
1348410,0,,,ITALIA SOVRANA E POPOLARE
1350933,0,,,UNIONE POPOLARE CON DE MAGISTRIS
1352769,0,,,CAMPOBASE - +EUROPA - ALLEANZA VERDI E SINISTRA – PD - AZIONE-ITALIA VIVA
1350568,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1351090,0,,,MOVIMENTO 5 STELLE
1353070,0,,,VITA
1348481,0,,,SÜDTIROLER VOLKSPARTEI (SVP) - PATT
1348425,0,,,ITALIA SOVRANA E POPOLARE
1350941,0,,,UNIONE POPOLARE CON DE MAGISTRIS
1352991,0,,,CAMPOBASE - +EUROPA - ALLEANZA VERDI E SINISTRA – PD - AZIONE-ITALIA VIVA
1350578,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1351010,0,,,MOVIMENTO 5 STELLE
1348473,0,,,SÜDTIROLER VOLKSPARTEI (SVP) - PATT
1348238,0,,,ITALIA SOVRANA E POPOLARE
1350946,0,,,UNIONE POPOLARE CON DE MAGISTRIS
1354226,0,,,CAMPOBASE - +EUROPA - ALLEANZA VERDI E SINISTRA – PD - AZIONE-ITALIA VIVA
1350787,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1351019,0,,,MOVIMENTO 5 STELLE
1353269,0,,,VITA
1351032,0,,,AZIONE - ITALIA VIVA - CALENDA
1348476,0,,,SÜDTIROLER VOLKSPARTEI (SVP) - PATT
1354278,0,,,PARTITO DEMOCRATICO - +EUROPA - ALLEANZA VERDI E SINISTRA
1348257,0,,,ITALIA SOVRANA E POPOLARE
1350997,0,,,UNIONE POPOLARE CON DE MAGISTRIS
1350801,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1348568,0,,,DIE FREIHEITLICHEN
1352725,0,,,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350896,0,,,ALLEANZA VERDI E SINISTRA
1351024,0,,,MOVIMENTO 5 STELLE
1353399,0,,,VITA
1351033,0,,,AZIONE - ITALIA VIVA - CALENDA
1348680,0,,,SÜDTIROLER VOLKSPARTEI (SVP) - PATT
1350402,0,,,TEAM K
1350719,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1348611,0,,,DIE FREIHEITLICHEN
1352734,0,,,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350905,0,,,ALLEANZA VERDI E SINISTRA
1351028,0,,,MOVIMENTO 5 STELLE
1353416,0,,,VITA
1351034,0,,,AZIONE - ITALIA VIVA - CALENDA
1348601,0,,,SÜDTIROLER VOLKSPARTEI (SVP) - PATT
1350499,0,,,TEAM K
1350817,0,,,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1348791,0,,,DIE FREIHEITLICHEN
